Date,Content
2020-08-18,"SoftBank bets $3.9 billion on U.S. giants, from Amazon to Tesla "
2020-08-18,Tesla clashes with China e-commerce site over Model 3 promotion that the U.S. carmaker says broke its policies 
2020-08-18,"SoftBank bets $3.9 billion on U.S. giants, from Amazon to Tesla "
2020-08-17,"Tesla directors, with the notable exception of CEO Elon Musk, won court approval for a settlement of claims over the company's SolarCity deal "
2020-08-17,"Tesla shares hit a record intraday high, driving its valuation close to that of consumer product giant Procter &amp; Gamble "
2020-08-17,A Tesla is the only new car that a customer can actually buy online in just 10 or 15 minutes. This startup is looking to spread that ability across the industry 
2020-08-17,A Tesla is the only new car that a customer can actually buy online in just 10 or 15 minutes. This startup is looking to spread that ability across the industry 
2020-08-17,Registrations of Tesla cars made in China fell in July as competition intensified 
2020-08-15,Former Tesla technician Martin Tripp agrees to sanctions over document dump 
2020-08-14,Former Tesla technician Martin Tripp agreed to sanctions over documents he posted online 
2020-08-13,A bet on Tesla has propelled a fund managed by Nikko Asset Management to the top position in Japan just a little over a year since its inception 
2020-08-12,"Tesla is splitting its elevated shares in a 5-for-1 exchange, a move timed to make the soaring stock less expensive for individual investors "
2020-08-11,"Tesla is splitting its elevated shares in a 5-for-1 exchange, a move timed to make the soaring stock less expensive for individual investors "
2020-08-11,Tesla says a hedge fund that is shorting the company’s stock is also funding a former employee’s lawsuit against the company 
2020-08-09,"If Europe has the expertise to help Nikola develop electric trucks and powertrains, why hasn’t it produced its own rival to Tesla? (via @bopinion) "
2020-08-08,Tesla CEO Elon Musk is accused in a lawsuit of defaming a long-time critic of the company and triggering an online hate campaign against him 
2020-08-08,Tesla CEO Elon Musk is accused in a lawsuit of defaming a long-time critic of the company and triggering an online hate campaign against him 
2020-08-06,Tesla battery supplier LG Chem expects revenue to double by 2025 
2020-08-04,A surge in clean-tech stocks goes well beyond Tesla 
2020-08-02,Tesla would be the largest company ever added to the S&amp;P 500. That poses a trading challenge for fund managers 
2020-08-01,Tesla would be the largest company ever added to the S&amp;P 500. That poses a trading challenge for fund managers 
2020-08-01,"Tesla could be on track to complete its new plant near Berlin more quickly than its Shanghai facility, according to a local government minister "
2020-07-31,Watch what happens when Tesla finally joins the S&amp;P 500 
2020-07-31,Tesla would be the largest company ever added to the S&amp;P 500. That poses a trading challenge for fund managers 
2020-07-31,"Tesla is on a hiring spree that could boost headcount to about 65,000 people by the end of the year, CEO Elon Musk says "
2020-07-30,Morgan Stanley increased its bull-case price target for Tesla for the second time in three weeks 
2020-07-28,"Tesla’s surging stock price has already let Elon Musk collect two tranches of his moonshot compensation award, and he’s just a couple of months away from securing the third "
2020-07-28,Tesla’s soaring valuation led to a downgrade by one analyst who says it is difficult to justify even using best-case scenarios 
2020-07-26,A Tesla designer reengineers the chocolate chip 
2020-07-26,A Tesla designer reengineers the chocolate chip 
2020-07-25,A Tesla designer reengineers the chocolate chip 
2020-07-24,A Tesla designer reengineers the chocolate chip 
2020-07-24,"Elon Musk, whose Tesla was a major beneficiary of government stimulus in the wake of the last global financial crisis, has soured on the concept "
2020-07-24,A Tesla designer reengineers the chocolate chip 
2020-07-24,"Elon Musk, whose Tesla was a major beneficiary of government stimulus, tweeted that “another government stimulus package is not in the best interests of the people” "
2020-07-24,"Investor euphoria around Tesla came back to earth on Friday, with one of the biggest catalysts behind the rally now over "
2020-07-24,A Tesla designer reengineers the chocolate chip 
2020-07-24,Chinese electric cars use aggressive pricing to undercut Tesla 
2020-07-24,Tesla’s China rival WM Motor considers Star Board IPO 
2020-07-23,"After doubling the value of Tesla shares over the past three months, investors are taking a breather on Thursday "
2020-07-23,Even the most pessimistic analysts struggle to find faults in Tesla's quarterly earnings report 
2020-07-23,"-China, South Korea and Hong Kong stocks ⬇️
-Pfizer shares rise on U.S. order for vaccine candidate
-Gold ⬇️
-Microsoft stocks dropped and Tesla surged after the companies released earnings
"
2020-07-23,Tesla accuses Rivian of poaching its employees and stealing trade secrets 
2020-07-22,Tesla chose a Texas site for the company’s second U.S. auto factory and production base for Cybertruck 
2020-07-22,"Tesla posted a fourth consecutive quarterly profit, paving the way for the it to join the ranks of the blue-chip S&amp;P 500 Index "
2020-07-22,Tesla's valuation has divorced from how much money Wall Street is projecting the company to make in its first two years of annual profits. 
2020-07-22,"Tesla’s owners simply love their cars, according to a new study from J.D. Power "
2020-07-22,"China vows retaliation over Houston, time is running out for U.S. stimulus, and Tesla earnings. Here’s what you need to know. 

Subscribe to the @markets newsletter "
2020-07-22,"U.S. stimulus plan risks running out of time, China vows retaliation over consulate closure, and Tesla and Microsoft report earnings

Here's what's moving markets ⬇️ "
2020-07-22,Elon Musk unlocked the second chunk of his moonshot pay award from Tesla 
2020-07-22,Tesla slashes deposit for customers in China to just $143 
2020-07-22,Elon Musk unlocked the second chunk of his moonshot pay award from Tesla 
2020-07-21,Elon Musk unlocked the second chunk of his moonshot pay award from Tesla 
2020-07-21,"A stock that's one letter away from Tesla is also benefiting from a retail frenzy this year, with 789% returns "
2020-07-21,"A stock that's one letter away from Tesla is also benefiting from a retail frenzy this year, with 789% returns "
2020-07-20,"Think Tesla’s rally is impressive? A glove maker has seen its stock surge more than 1,000% this year due to the boom in demand from the pandemic. "
2020-07-19,"A 1,000% rally has glove maker stock mania outpacing even Tesla "
2020-07-19,The global frenzy for electric vehicles that has seen Tesla’s stock surge threefold is now juicing the shares of a South Korean supplier that has become the world’s biggest maker of electric vehicle batteries 
2020-07-17,"Tesla kept gaining users in China last month, with registrations of its electric vehicles jumping to a record "
2020-07-16,At least Carson Block and Elon Musk agree on one thing: Betting against Tesla stock is a bad idea 
2020-07-15,A dual-listed British biotechnology firm with a U.S. ticker that could be mistaken for Tesla has more than tripled in New York trading this year 
2020-07-15,"Nissan shares surged in Tokyo ahead of the unveiling of the Ariya, its new electric crossover, lifted by the same hype over EVs that has boosted stock in Tesla and Nikola "
2020-07-15,Texas is moving forward with efforts to woo Tesla and land its next electric-vehicle factory 
2020-07-14,"Tesla’s ads for its Autopilot driver-assistance system is rebuffed by a German court, which said the carmaker is misleading consumers "
2020-07-14,"Tesla shares are rebounding from Monday’s rare decline, and at least one analyst is telling investors the dizzying rally isn’t over yet "
2020-07-14,Tesla's boom in the stock market is shaking up both traders and the electric car business 
2020-07-14,"Almost 40,000 Robinhood users added Tesla to their accounts over a four-hour span on Monday "
2020-07-14,Tesla shares surged 16% Monday before giving up gains 
2020-07-13,"Almost 40,000 Robinhood users added Tesla to their accounts over a four-hour span on Monday "
2020-07-13,"With Tesla’s stock on a seemingly unstoppable rise, Elon Musk is poised to collect the second tranche of his pay award, worth $2.4 billion "
2020-07-13,Tesla shares are up 87% in the past month alone 🚨 
2020-07-13,A billionaire battery maker who helped improve Apple’s MacBooks has a new task: boost Tesla’s prospects in China 
2020-07-12,"Tesla has cut the price of its Model Y crossover by $3,000 "
2020-07-12,"Tesla has cut the price of its Model Y crossover by $3,000 less than four months after starting sales "
2020-07-12,"Tesla has cut the price of its Model Y crossover by $3,000 less than four months after starting sales "
2020-07-12,"Tesla has cut the price of its Model Y crossover by $3,000 less than four months after starting sales "
2020-07-12,Tesla is poised to be the first stock ever to have $20 billion in short bets against it 
2020-07-11,Tesla is poised to be the first stock ever to have $20 billion in short bets against it 
2020-07-10,Elon Musk says Tesla is “very close” to developing fully autonomous vehicles and could crack the puzzle this year 
