Date,Content
2020-09-18,Cathie Wood’s fund bought more Tesla stock even after the shares got ‘slapped’ https://t.co/OKOTuMTHyL
2020-09-18,A project using giant Tesla batteries is used for the first time to help balance Britain’s electricity market https://t.co/PWFnUOfHNs
2020-09-16,"The Tesla of electric bikes, the Dutch company VanMoof, has some of the same problems Elon Musk battles https://t.co/leFLTxZZ4E"
2020-09-16,"The Tesla of electric bikes, the Dutch company VanMoof, has some of the same problems Elon Musk battles https://t.co/8VeEvDDJ64"
2020-09-11,Tesla plans to start shipping cars built at its Shanghai Gigafactory to Europe and other Asian markets https://t.co/AWPGn34mkH
2020-09-11,Tesla plans to start shipping cars built at its Shanghai Gigafactory to Europe and other Asian markets https://t.co/gWxuvLsRa7
2020-09-09,"Lucid Motors, an electric-vehicle startup that has yet to build a production car, is following Tesla’s footsteps into the energy-storage business https://t.co/4i502q0axF"
2020-09-09,Elon Musk trades insults with Robert Reich over Tesla's pay cuts https://t.co/diAFFsiuO0
2020-09-09,"Investors who made a bet that Tesla would be added the S&amp;P 500 didn't win this time, but the evidence says the front-runners had the right idea https://t.co/rGPmK1ndPo"
2020-09-09,Tesla shareholders will vote on a proposal about mandatory arbitration for racial discrimination and sexual harassment claims https://t.co/JNU2I7baFc
2020-09-09,Most people who work directly for Tesla sign away their rights to a trial https://t.co/wfXkN5HilT
2020-09-09,Tesla shareholders will vote on a proposal about mandatory arbitration for racial discrimination and sexual harassment claims https://t.co/F5bUoSc6MR
2020-09-09,Tesla shares claw back some of yesterday's record decline https://t.co/NokSQDJlqc
2020-09-09,"-Asia stocks fall after concerns mount over vaccine delay
-European equity futures ⬇️
-Oil ⬇️ to $36.52 
-Tesla suffers the worst rout in its history
-Gold ⬇️

https://t.co/qzwSoU46Rb
https://t.co/4Q4KA9DIIU"
2020-09-09,LIVE: Here's how Asia-Pacific markets are trading after a selloff in U.S. tech shares saw Tesla sink 21% https://t.co/jJQY8MUai2 https://t.co/EIY8eoDAqI
2020-09-08,NEW: Tesla shares fell 21% today—that's its biggest plunge on record https://t.co/IKglpFYEgP
2020-09-08,"BREAKING: U.S. stocks sink for a third day, driven by a selloff in technology shares. Tesla plunges the most on record while Apple falls for a third day https://t.co/d4dFv2XV0f https://t.co/dxsipMpQYY"
2020-09-08,How Lucid Motors plans to spin a Tesla-killing strategy out of the Air https://t.co/qn8nXtuVam
2020-09-08,Tesla's shares are suffering their worst slump since March https://t.co/PVsC3p2LdL https://t.co/tbS7trZ26l
2020-09-08,Tesla slumps after the electric-vehicle maker missed out on being included in the S&amp;P 500 Index https://t.co/YG9bnhNn5r
2020-09-08,"Tesla is about to get a boost from Denmark, currently one of the places where it's most expensive to buy a model 3 https://t.co/UfdulBOgrC"
2020-09-07,Tesla is backing a new initiative to support informal cobalt miners in the Democratic Republic of Congo https://t.co/xQ813k3Net
2020-09-07,"Tesla is about to get a boost from Denmark, currently one of the places where it's most expensive to buy a model 3 https://t.co/pc2dibNkS3"
2020-09-07,"Tesla is about to get a boost from Denmark, currently one of the places where it's most expensive to buy a model 3 https://t.co/6mVT2SoRgV"
2020-09-07,"Volkswagen is in a position to overtake Tesla with electric-car manufacturing numbers and software development, works council chairman Bernd Osterloh says https://t.co/qEzFQdtjTm"
2020-09-06,"Volkswagen is in a position to overtake Tesla with electric-car manufacturing numbers and software development, works council chairman Bernd Osterloh says https://t.co/4IqFl7TwX2"
2020-09-05,"Volkswagen is in a position to overtake Tesla with electric-car manufacturing numbers and software development, works council chairman Bernd Osterloh says https://t.co/WkSHP9SU06"
2020-09-05,Tesla was widely expected to be added to the S&amp;P 500 Index but it missed out https://t.co/z2m5PNvEXr
2020-09-05,"Even with Tesla's slide this week, Elon Musk cleared the final threshold for a third tranche of his moonshot pay award — which is now up to a staggering $8.8 billion https://t.co/sewzPKwBnp"
2020-09-04,"Even with Tesla's slide this week, Elon Musk cleared the final threshold for a third tranche of his moonshot pay award — which is now up to a staggering $8.8 billion https://t.co/Mh2dPr7CHh"
2020-09-04,Tesla shares tumbled 6% in postmarket trading after investors learned it won't be added to the S&amp;P 500 Index this month https://t.co/EqL0ckd5zd
2020-09-04,"Even with Tesla's slide this week, Elon Musk cleared the final threshold for a third tranche of his moonshot pay award — which is now up to a staggering $8.8 billion https://t.co/gDexvrSjku"
2020-09-04,"Even with Tesla's slide this week, Elon Musk is poised to clear the final threshold for a third tranche of his moonshot pay award — which is now up to a staggering $8.5 billion https://t.co/tvOH8OYNN5"
2020-09-04,Tesla CEO Elon Musk met with Volkswagen CEO Herbert Diess in Germany and even test drove the rival company's ID.3 electric-car https://t.co/cOFjrbtl66
2020-09-04,Increased trading precipitated by Apple and Tesla share splits contributed to problems at Robinhood and Schwab when markets opened on Monday https://t.co/kICIYkLvjN
2020-09-04,"Tesla falls another 4% in premarket trading Friday, heading for its first four-day losing streak since pandemic fears were at their height in mid-March https://t.co/0k98dtloKS"
2020-09-03,"Tesla will make a redesigned Model Y at its first European factory, Elon Musk says https://t.co/hZFyt73kuY"
2020-09-03,"Tesla shares are now officially in correction territory, in a week that saw the electric-vehicle maker announce a share sale that could dilute its value and a top holder say it would cut its stake nearly in half https://t.co/aQNzhGr5l5 https://t.co/LR5zU3EYmV"
2020-09-03,Tesla shares are poised to extend losses after its largest shareholder behind Elon Musk cut its stake https://t.co/ktPh61T3pZ https://t.co/zi1TZzy02L
2020-09-02,Germany’s economy minister promised Elon Musk the government will help in whatever way needed to get Tesla’s Berlin plant up and running https://t.co/SRVYu2Skwz
2020-09-02,Tesla shares had their worst one-day loss since May after investment firm Baillie Gifford reduced its ownership stake https://t.co/6nyD4laE8N
2020-09-02,"Tesla's giant battery in South Australia boosted its capacity by 50%, but it wasn't enough to retake the crown https://t.co/1kwfHYRjL9"
2020-09-02,"Tesla's giant battery in South Australia boosted its capacity by 50%, but it wasn't enough to retake the crown https://t.co/vsVm7Ur5YF"
2020-09-01,Don't buy a Tesla Model 3 without driving the Polestar 2 first https://t.co/1Fd2yqbO1X
2020-09-01,"Tesla plans to sell as much as $5 billion of shares, capitalizing on its high-flying stock and on a recent share split https://t.co/8D1ChuXqLo"
2020-08-31,Investors rushed in to buy shares of newly split stocks Apple and Tesla as they began their first day of trading at a more accessible price point https://t.co/Lz9GV0oYaS
2020-08-31,BREAKING: Apple gained as much as 4.2% and Tesla added as much as 12.3% following their stock splits https://t.co/3nL3bvcQTl https://t.co/NVVOER9FSQ
2020-08-31,"Here's the LATEST in Stocks https://t.co/m0zjlAjrMK
📈 Apple led Nasdaq gauges higher after its stock split 4-for-1
⬇️ Microsoft and Walmart fell after China said it could block a possible sale of short-video app TikTok
📈 Tesla also up after its 5-for-1 split took effect https://t.co/xPKRBcw5fm"
2020-08-31,Tesla's largest investors now include South Korea retail traders https://t.co/J5FTntZHIa
2020-08-29,Veterans of SpaceX and Tesla have been working on self-flying planes for cargo and recently hit a major milestone for the technology https://t.co/0sGXrZHPsz
2020-08-27,"Elon Musk confirms that Tesla factory in Nevada was the target of a foiled cyberattack by a Russian man, who was charged with conspiracy to intentionally damage a protected computer
 https://t.co/ZPfH6DwdsX"
2020-08-27,Electric-truck startup Rivian hired a former Tesla executive to lead its engineering teams https://t.co/5e72c9ktXB
2020-08-26,Wall Street’s less skeptical view on Tesla further solidified on Wednesday after a Jefferies analyst more than doubled his price target on the stock https://t.co/tA2fRnlTgL
2020-08-26,Veterans of SpaceX and Tesla have been working on self-flying planes for cargo and recently hit a major milestone for the technology https://t.co/mVkl2otjHV
2020-08-24,"Tesla has posted four quarters of positive earnings. That’s enough to get it into the S&amp;P 500, right? Not necessarily. https://t.co/qrkJlkhpKh"
2020-08-24,It's early but preliminary signs show Tesla Model 3 sedans are holding their value in the second-hand market https://t.co/loQg4T5w8z
2020-08-24,It's early but preliminary signs show Tesla Model 3 sedans are holding their value in the second-hand market https://t.co/qVX6wjlROj
2020-08-23,"Elon Musk promises a “giant contract” with the miner that can supply nickel for Tesla batteries at low cost with minimal environmental impact, yet the industry’s messy track record may make that deal difficult to clinch https://t.co/LjLCDN4w98"
2020-08-22,"Elon Musk promises a “giant contract” with the miner that can supply nickel for Tesla batteries at low cost with minimal environmental impact, yet the industry’s messy track record may make that deal difficult to clinch https://t.co/dYilzqusIm"
2020-08-22,"Elon Musk promises a “giant contract” with the miner that can supply nickel for Tesla batteries at low cost with minimal environmental impact, yet the industry’s messy track record may make that deal difficult to clinch https://t.co/5ZkbsqsaJV"
2020-08-21,Tesla-dependent ETF sees record inflow after 24 weeks of gains https://t.co/TgUg0cqVkm https://t.co/Rv95Kybnia
2020-08-20,Tesla’s market value has surpassed Walmart https://t.co/80ncIEjpJM
2020-08-19,"GM accelerates its push into the fast-growing electric-car segment in China, seeking to challenge sales leader Tesla and local contenders https://t.co/HHE0ojOB1n"
2020-08-18,"SoftBank bets $3.9 billion on U.S. giants, from Amazon to Tesla https://t.co/GgEti2OUkX"
2020-08-18,Tesla clashes with China e-commerce site over Model 3 promotion that the U.S. carmaker says broke its policies https://t.co/LTztJxQPTC
2020-08-18,"SoftBank bets $3.9 billion on U.S. giants, from Amazon to Tesla https://t.co/uKYI0cCsAS"
2020-08-17,"Tesla directors, with the notable exception of CEO Elon Musk, won court approval for a settlement of claims over the company's SolarCity deal https://t.co/6WjkundbHw"
2020-08-17,"Tesla shares hit a record intraday high, driving its valuation close to that of consumer product giant Procter &amp; Gamble https://t.co/Axfipq2TXW"
2020-08-17,A Tesla is the only new car that a customer can actually buy online in just 10 or 15 minutes. This startup is looking to spread that ability across the industry https://t.co/EqcsncBm8n
2020-08-17,A Tesla is the only new car that a customer can actually buy online in just 10 or 15 minutes. This startup is looking to spread that ability across the industry https://t.co/7xsJqfhNrI
2020-08-17,Registrations of Tesla cars made in China fell in July as competition intensified https://t.co/dUCKxiJiI2
2020-08-15,Former Tesla technician Martin Tripp agrees to sanctions over document dump https://t.co/1uMzQMP5CL
2020-08-14,Former Tesla technician Martin Tripp agreed to sanctions over documents he posted online https://t.co/wxCP4yAbKa
2020-08-13,A bet on Tesla has propelled a fund managed by Nikko Asset Management to the top position in Japan just a little over a year since its inception https://t.co/ejWFyYq4xZ
2020-08-12,"Tesla is splitting its elevated shares in a 5-for-1 exchange, a move timed to make the soaring stock less expensive for individual investors https://t.co/GxbQ1B6RMr"
2020-08-11,"Tesla is splitting its elevated shares in a 5-for-1 exchange, a move timed to make the soaring stock less expensive for individual investors https://t.co/bLgn68dowt"
2020-08-11,Tesla says a hedge fund that is shorting the company’s stock is also funding a former employee’s lawsuit against the company https://t.co/RzVJYJx4mT
2020-08-09,"If Europe has the expertise to help Nikola develop electric trucks and powertrains, why hasn’t it produced its own rival to Tesla? (via @bopinion) https://t.co/pz9DsFR3Wi"
2020-08-08,Tesla CEO Elon Musk is accused in a lawsuit of defaming a long-time critic of the company and triggering an online hate campaign against him https://t.co/27DUzvG8eh
2020-08-08,Tesla CEO Elon Musk is accused in a lawsuit of defaming a long-time critic of the company and triggering an online hate campaign against him https://t.co/TqJs95Bje4
